Date,Adj_Close,Close,High,Low,Open,Volume,Momentum_10,RSI_14,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,EMA_50
2018-03-10,8866.0,8866.0,9531.3203125,8828.4697265625,9350.58984375,5386319872,-1531.900390625,-236.1248711074448,10495.70302734375,10477.5265625,10102.26328125,10041.907708360724,10215.607608432976,10627.538512650879
2018-03-11,9578.6298828125,9578.6298828125,9711.8896484375,8607.1201171875,8852.7802734375,6296370176,-1372.3701171875,-3424.945841414584,10358.466015625,10395.19306640625,10035.851875,9957.675376442865,10154.943063135788,10586.404840892512
2018-03-12,9205.1201171875,9205.1201171875,9937.5,8956.4296875,9602.9296875,6457399808,-1881.2802734375,-193.43726302231767,10170.33798828125,10285.2640625,9987.95228515625,9820.847147487344,10064.483734950238,10532.236812511923
2018-03-13,9194.849609375,9194.849609375,9470.3798828125,8958.1904296875,9173.0400390625,5991139840,-2294.8505859375,-123.3401467826229,9940.8529296875,10210.4865234375,9953.22126953125,9707.0294132851,9981.661437276405,10479.79025552616
2018-03-14,8269.8095703125,8269.8095703125,9355.849609375,8068.58984375,9214.650390625,6438230016,-3242.7900390625,-88.71939481406869,9616.57392578125,10123.727001953124,9901.249453125,9445.716714562808,9818.627926136985,10393.124346302096
2018-03-15,8300.8603515625,8300.8603515625,8428.349609375,7783.0498046875,8290.759765625,6834429952,-3272.439453125,-51.54371655679998,9289.32998046875,10023.7150390625,9840.07865234375,9237.561012199116,9674.078633320369,10311.074777880936
2018-03-16,8338.349609375,8338.349609375,8585.150390625,8005.31005859375,8322.91015625,5289379840,-2441.55078125,-46.14431962427915,9045.17490234375,9949.97900390625,9781.65763671875,9074.068029867458,9546.866345325572,10233.713006566979
2018-03-17,7916.8798828125,7916.8798828125,8346.5302734375,7812.81982421875,8321.91015625,4426149888,-2048.6904296875,-24.20411483400062,8840.305859375,9862.586474609376,9716.5672265625,8863.670184948374,9391.629539371947,10142.85680563543
2018-03-18,8223.6796875,8223.6796875,8245.509765625,7397.990234375,7890.52001953125,6639190016,-1171.330078125,-34.92544510539946,8723.1728515625,9755.43544921875,9652.22681640625,8747.308276321397,9280.396220146047,10067.594957865414
2018-03-19,8630.650390625,8630.650390625,8675.8701171875,8182.39990234375,8344.1201171875,6729110016,-706.8994140625,-50.80253266132874,8652.48291015625,9650.68798828125,9589.113828125,8726.097751649324,9218.515664953566,10011.244190522653
2018-03-20,8913.4697265625,8913.4697265625,9051.01953125,8389.8896484375,8619.669921875,6361789952,47.4697265625,-95.24917265104838,8657.2298828125,9576.466455078125,9541.45521484375,8760.165383451718,9189.463670821084,9968.194211543823
